"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"222317_at",-1.17943333333333,5.77576716666667,-9.53137903858374,2.23177641091385e-16,1.3205884769125e-14,26.7143081677433
"239218_at",-1.26391966666667,5.26331983333333,-9.53018406555447,2.24645163078478e-16,1.32783505852063e-14,26.7078495253184
"225602_at",-1.0876215,9.33833808333333,-9.52735873881219,2.28153295254918e-16,1.34426545058739e-14,26.6925794894037
"236264_at",-1.03382716666667,5.09788341666667,-9.52735140188171,2.28162476112501e-16,1.34426545058739e-14,26.6925398362725
"219615_s_at",1.53734966666666,8.09032866666667,9.52392108542854,2.32495529751569e-16,1.36827580267139e-14,26.6740007988185
"202107_s_at",1.10508416666667,8.14437758333333,9.52373080766544,2.32738270961938e-16,1.36827580267139e-14,26.6729724738121
"209493_at",-1.92282,8.91806366666667,-9.52236866416837,2.34483385148447e-16,1.3755771548274e-14,26.6656110697947
"201843_s_at",-1.71725533333333,9.65057333333333,-9.5219696871213,2.34997003407968e-16,1.37711266466566e-14,26.6634549121044
"202954_at",1.5162875,7.78772008333333,9.49985297393977,2.6529589819166e-16,1.54968517453302e-14,26.5439498153692
"229553_at",1.49386533333333,7.58021,9.49781314232211,2.6827944348333e-16,1.56544061605668e-14,26.53292965312
"225575_at",-1.61928366666667,10.3478466666667,-9.49672314302956,2.69887422126163e-16,1.57314443547419e-14,26.5270410746989
"204712_at",-3.77360266666667,9.39726866666667,-9.47861797261329,2.98047213068613e-16,1.72990778922786e-14,26.4292433599233
"209267_s_at",-1.456625,11.4572876666667,-9.47693233082111,3.00813626997214e-16,1.74411294337992e-14,26.4201393852855
"202705_at",1.60009933333333,7.00089983333333,9.47227246588893,3.08595238603542e-16,1.78355651909606e-14,26.3949730725337
"209911_x_at",1.438417,9.15954133333333,9.46591638466205,3.19534156424206e-16,1.84288291165543e-14,26.3606487685657
"205656_at",-1.48950850000001,9.35627791666667,-9.45829343618525,3.33164675255698e-16,1.91543413455366e-14,26.319487196634
"202528_at",1.2053185,8.90869558333333,9.45372996249949,3.41600552751099e-16,1.96187082160361e-14,26.2948480005342
"200762_at",-1.01285916666667,12.18714875,-9.45184259348886,3.45151456460047e-16,1.98018424784397e-14,26.2846581547043
"230305_at",-1.0455275,6.83531841666667,-9.447105962158,3.54225975723657e-16,2.03011585143511e-14,26.2590864561286
"218796_at",1.64316216666667,7.47642608333333,9.44414229023338,3.60024473855246e-16,2.05903118284891e-14,26.2430873443971
"209773_s_at",1.94141316666666,7.64949625,9.44339111180961,3.61509153159467e-16,2.0653618546493e-14,26.2390322858998
"231941_s_at",1.76554633333333,7.017032,9.44247459573615,3.63328891192498e-16,2.07359155803234e-14,26.2340847513835
"218418_s_at",-1.08594683333333,10.2917640833333,-9.44167400880434,3.6492592779858e-16,2.0805344215211e-14,26.2297630792881
"201468_s_at",1.63798366666667,9.224875,9.43666815892768,3.75071760060149e-16,2.13615088346757e-14,26.2027419974361
"239568_at",-1.34764766666667,5.90104816666667,-9.42959774843647,3.89883205576461e-16,2.21129297353662e-14,26.1645799979487
"230081_at",-1.32639033333334,5.6054865,-9.42927464589621,3.9057382483679e-16,2.21291439097943e-14,26.1628361715067
"41577_at",-1.20590533333333,7.8141775,-9.42363929860623,4.02817318152205e-16,2.27521042045163e-14,26.1324228064073
"207828_s_at",1.61896083333333,7.46825758333333,9.42141795611597,4.07747996413122e-16,2.30068335437435e-14,26.1204351558607
"212810_s_at",1.010445,7.77989166666667,9.41838930511252,4.14567782514473e-16,2.33434536652717e-14,26.1040914377365
"222912_at",-1.12049633333333,8.80077116666667,-9.41812403417313,4.15170499959722e-16,2.33533406227343e-14,26.1026599729293
"207795_s_at",-1.30268916666666,6.47968075,-9.40986878447467,4.34370360537105e-16,2.43831616656737e-14,26.0581155208684
"222162_s_at",-2.04391566666667,10.3259518333333,-9.40936704817597,4.35565431600745e-16,2.44251692028418e-14,26.0554083822386
"218820_at",-1.60937283333334,9.12576091666667,-9.40710244768841,4.410003559915e-16,2.47046049834378e-14,26.0431898915916
"227613_at",-1.66241999999999,8.74465983333333,-9.40199395152349,4.53510172414296e-16,2.53275471672642e-14,26.0156288918416
"203058_s_at",-1.3219705,10.01457975,-9.3945094873243,4.72480246439648e-16,2.63331880469804e-14,25.9752530744244
"229839_at",-2.1549785,7.39786408333333,-9.38778006290668,4.90211329705641e-16,2.7244126329584e-14,25.9389543236818
"227530_at",-1.97195766666667,9.20878583333333,-9.37382548271943,5.2912283740584e-16,2.92811651165631e-14,25.8636947404758
"225817_at",-1.39660566666666,9.81272916666667,-9.36914037258716,5.42865927221025e-16,3.00113190806972e-14,25.8384307203091
"36711_at",-1.61874133333334,10.8967855,-9.36210180208309,5.64184583546458e-16,3.1126934516047e-14,25.8004793375293
"218720_x_at",1.5085185,7.95237575,9.356059630414,5.83150082814194e-16,3.20439505305186e-14,25.7679037775572
"210619_s_at",-1.63656133333333,8.30794516666667,-9.35290433454196,5.93305471778443e-16,3.25692536842232e-14,25.7508936479463
"201148_s_at",-1.085878,10.050644,-9.3507003822031,6.00503384183441e-16,3.28983191685668e-14,25.7390126905532
"205220_at",-2.08746616666666,8.19392058333333,-9.34957993127558,6.04196003065108e-16,3.30674839515363e-14,25.7329727771464
"218736_s_at",-1.53681733333333,8.30524066666667,-9.34508799795391,6.19228641212408e-16,3.37887484613657e-14,25.7087595910846
"221272_s_at",-1.02226966666667,6.80919483333333,-9.34348634104753,6.24678457345418e-16,3.40521382406388e-14,25.7001264824727
"212327_at",-1.65756716666666,11.2867865833333,-9.34111676941282,6.32829044599237e-16,3.44620796946845e-14,25.6873546301548
"1555191_a_at",-1.390408,6.13237566666667,-9.3314614937812,6.67151368879883e-16,3.61870050530829e-14,25.6353182378396
"204796_at",-1.49663316666667,6.71445391666667,-9.33033383543052,6.71279120572384e-16,3.63748126038603e-14,25.6292413299191
"207069_s_at",-1.49061583333333,8.32118125,-9.32857691482233,6.77761075169435e-16,3.66896898860286e-14,25.6197735704392
"205339_at",1.2182895,6.27615258333333,9.32677348310031,6.84479552300914e-16,3.69801576304866e-14,25.6100554476727
"236344_at",-1.04498133333333,6.3984875,-9.32155420659972,7.0429994559777e-16,3.80134250005509e-14,25.5819320065873
"226342_at",-1.16541616666666,8.84107225,-9.32135365450946,7.0507286401824e-16,3.80176122684391e-14,25.5808514030554
"227401_at",-1.0283215,6.53580408333333,-9.31793883439374,7.1836400651271e-16,3.86580236772465e-14,25.5624523979137
"220334_at",1.91448466666667,5.694155,9.31021646288839,7.49349623231206e-16,4.0206762168956e-14,25.5208481171487
"223530_at",1.17846816666667,7.01714675,9.30977093038438,7.51177424642083e-16,4.02653193061822e-14,25.5184479698522
"219821_s_at",-1.15206266666666,8.75541583333333,-9.30902688835782,7.54239781886009e-16,4.03532535001606e-14,25.5144397479205
"204897_at",-1.37557083333333,10.0232555833333,-9.30534395270503,7.69582466955295e-16,4.10907435359187e-14,25.4946001556722
"218574_s_at",-1.06048833333332,9.462837,-9.30394164453473,7.75505791761338e-16,4.13666138190743e-14,25.4870463808718
"205290_s_at",-1.70054283333333,8.82527525,-9.30300229218476,7.79499005225982e-16,4.15390917258583e-14,25.4819864943937
"226856_at",-1.22096183333333,7.97830058333333,-9.29977764723627,7.93363721613445e-16,4.21956823727773e-14,25.4646173138074
"224833_at",-1.01123983333333,10.6087754166667,-9.29422799374075,8.17803297984027e-16,4.33689576307242e-14,25.4347268960412
"232305_at",-1.249713,5.26266183333333,-9.29202114582792,8.27729165394865e-16,4.38528024398879e-14,25.4228415792635
"212450_at",-1.0295765,9.13811108333333,-9.290936795726,8.32650235436407e-16,4.40708147361912e-14,25.4170018047988
"214710_s_at",1.7178405,6.79504575,9.28332537129913,8.68023847398946e-16,4.5810042332565e-14,25.3760133823696
"231859_at",-1.2471835,8.22387275,-9.2783416047693,8.91993443275455e-16,4.70296446587131e-14,25.3491780196138
"229687_s_at",-1.0342915,5.80059725,-9.27102856336909,9.28365589021576e-16,4.88061428651487e-14,25.3098045966215
"208016_s_at",-1.330216,5.8535165,-9.26812004777184,9.43239101822101e-16,4.95404398579475e-14,25.2941464887719
"219315_s_at",-1.3063285,9.65368508333333,-9.26346913328927,9.67518173609658e-16,5.06695940058506e-14,25.2691097029309
"205608_s_at",-1.62742833333333,7.54780766666667,-9.261469963129,9.78144963596461e-16,5.11281796220234e-14,25.2583483819709
"236979_at",1.33478683333333,6.47879775,9.24810955715452,1.0522139303632e-15,5.4894844124626e-14,25.1864401131742
"232298_at",-1.26598616666667,5.75060308333333,-9.24654767767812,1.06123007906781e-15,5.53124447788677e-14,25.1780348480558
"230135_at",-2.3440325,7.88013391666667,-9.24535501106929,1.06816673377512e-15,5.56209677801472e-14,25.1716166559578
"229634_at",-1.10620316666667,6.66508308333333,-9.23278541447777,1.14407910589154e-15,5.93477467880646e-14,25.1039828871431
"222646_s_at",1.57710516666666,8.63664158333333,9.23051051792818,1.15838204298531e-15,5.99758884471797e-14,25.0917438226625
"203143_s_at",-1.03237650000001,8.90571808333333,-9.22945457673927,1.16508150040382e-15,6.02087249854241e-14,25.0860629669771
"229004_at",-1.16948516666666,6.55510358333333,-9.22762426155394,1.17678564524634e-15,6.07561427326193e-14,25.0762163051209
"210906_x_at",-2.3746905,7.76770725,-9.22060447349552,1.22277169994559e-15,6.29822812296564e-14,25.0384544188872
"221748_s_at",-1.25738866666667,11.7739923333333,-9.22051645424081,1.22335953664188e-15,6.29822812296564e-14,25.0379809620099
"212354_at",1.80008683333334,9.19322558333333,9.21718579247599,1.24581163814242e-15,6.40778469571372e-14,25.020065818845
"1552715_a_at",-1.44212033333333,5.02604183333333,-9.21514405856032,1.25977766408537e-15,6.4735285511154e-14,25.0090841472808
"227148_at",-1.751043,7.91587,-9.21290898990537,1.2752451800953e-15,6.54685729781319e-14,24.9970630567104
"233337_s_at",1.43994666666666,8.01533383333333,9.21225901849949,1.27977866083674e-15,6.56396794383194e-14,24.9935673399367
"219295_s_at",-2.02239166666667,7.42160166666667,-9.20310283907584,1.34537612552036e-15,6.88105141841211e-14,24.944327262205
"211237_s_at",-1.02853783333333,7.04110175,-9.20213636056639,1.35249291850687e-15,6.91098601115543e-14,24.939130201799
"225914_s_at",-1.00141116666666,7.40123775,-9.20114066062398,1.35986414153586e-15,6.94216357968939e-14,24.9337761016702
"223623_at",-2.2924125,8.60499158333333,-9.19943933194827,1.37255197861811e-15,7.00039920064788e-14,24.9246278978338
"213417_at",-1.24085216666667,8.12873208333333,-9.19697729153053,1.39112216463397e-15,7.08081885865684e-14,24.9113897654582
"200671_s_at",-1.96170383333333,7.75024408333333,-9.19683475527519,1.39220489676381e-15,7.08081885865684e-14,24.9106233807646
"219682_s_at",-1.90528883333334,7.55564758333333,-9.19522692137669,1.40447664964242e-15,7.13659487167279e-14,24.9019785621076
"220192_x_at",1.09752550000001,8.12319191666667,9.18545252827658,1.48143471121892e-15,7.48590044694032e-14,24.8494300587896
"218644_at",1.112852,8.156083,9.18037951142569,1.52301953982911e-15,7.68892828625639e-14,24.8221604434416
"203764_at",1.90557616666667,6.02530941666667,9.17730604575596,1.54877752799203e-15,7.80455404082621e-14,24.8056404758112
"225855_at",-1.3422155,8.07381341666667,-9.1710514825077,1.60254441838673e-15,8.04583251380114e-14,24.7720248519492
"211276_at",-1.87002833333333,6.8621155,-9.17048994930335,1.60746168107848e-15,8.0631162764189e-14,24.7690070357228
"219737_s_at",-1.38954133333333,6.894188,-9.17026741791611,1.60941451430149e-15,8.06551224284454e-14,24.7678111063572
"227088_at",-1.687313,9.03280283333333,-9.16724284654841,1.63619248280688e-15,8.19219999976797e-14,24.7515569186659
"207008_at",-2.39736833333333,7.0722855,-9.16139386069342,1.68924272973874e-15,8.44235340479578e-14,24.7201267372165
"202910_s_at",-1.05100499999999,10.1104516666667,-9.1525684747884,1.77255180325602e-15,8.82643623342651e-14,24.6727089055967
"204042_at",-1.552674,8.27994933333333,-9.14846968335564,1.81262385125585e-15,9.01776242651624e-14,24.6506891655352
"201348_at",-1.57697266666665,12.506197,-9.14418169053582,1.85551245754531e-15,9.22274032875362e-14,24.6276547722306
"202095_s_at",1.65771933333334,6.67190266666667,9.13036068381814,2.00075571373935e-15,9.90863393557058e-14,24.5534230786036
"212254_s_at",-1.1489245,10.51102075,-9.12577573762038,2.05139913875212e-15,1.01502486797531e-13,24.5288018750436
"217143_s_at",-1.68155483333334,7.94560225,-9.12257912532358,2.08746163654159e-15,1.03007188608223e-13,24.5116372915531
"205109_s_at",-1.0389665,6.42241108333333,-9.12229836696104,2.09065903266471e-15,1.03071941037821e-13,24.5101297760177
"235570_at",-1.30770883333333,9.21589891666667,-9.11959400985543,2.1217084862528e-15,1.04508478816101e-13,24.4956092978178
"206528_at",-1.086657,6.92503416666667,-9.11932440836441,2.12482893761364e-15,1.04567976745298e-13,24.4941617697602
"207840_at",-1.03036666666667,5.889616,-9.11684572900125,2.15373316690038e-15,1.05895108723272e-13,24.4808537394479
"210068_s_at",-2.57092883333333,8.26181891666667,-9.11437161167677,2.18297501905761e-15,1.07236441300067e-13,24.4675708247407
"205083_at",-1.75999216666666,7.84487591666667,-9.10533828045472,2.29314128403656e-15,1.12446188075963e-13,24.4190784318626
"1560359_at",-1.65501683333333,6.52885725,-9.10121786164826,2.34521564100549e-15,1.14896653379906e-13,24.3969621235255
"219908_at",-1.8459845,6.27358525,-9.098894313169,2.37509895307771e-15,1.16256522166091e-13,24.3844912676579
"208944_at",-1.10435683333334,11.72418825,-9.09830616423448,2.38272317932776e-15,1.16525393407644e-13,24.3813346663875
"227529_s_at",-2.34016766666667,6.9688125,-9.09551831472421,2.41919549846303e-15,1.1809778024863e-13,24.3663727342971
"203961_at",-1.49923783333333,10.0762975833333,-9.09242481684652,2.46031813477944e-15,1.19998121337258e-13,24.3497713752347
"231262_at",-1.756325,6.546671,-9.07920947981992,2.64398407684424e-15,1.28269591305642e-13,24.2788619898579
"214696_at",-1.42722366666666,9.50101316666667,-9.0721486589515,2.74765204872911e-15,1.3271013760094e-13,24.2409832764709
"226018_at",-1.46252916666666,7.70713391666667,-9.05711292766254,2.98210377734727e-15,1.43906905583815e-13,24.160339536146
"204072_s_at",-1.55577683333333,9.53378458333333,-9.04981139570929,3.10304510013248e-15,1.49347703212802e-13,24.1211865869545
"228724_at",-1.08818866666667,5.382665,-9.04955668803879,3.10735113788508e-15,1.49423415535503e-13,24.1198208722215
"218498_s_at",1.20293266666666,8.14410383333333,9.04422464134793,3.19887347461884e-15,1.53321291318742e-13,24.0912326073712
"219010_at",1.650581,9.1192055,9.04418138879483,3.19962676533487e-15,1.53321291318742e-13,24.0910007171873
"208438_s_at",-1.424352,8.9492445,-9.04300865363786,3.22011875279137e-15,1.54168119797608e-13,24.0847134010593
"204955_at",-1.5872015,9.21925941666667,-9.03995642791373,3.27406760781332e-15,1.56067695254746e-13,24.0683503724244
"210519_s_at",1.72927933333334,9.51342766666667,9.03951997079465,3.28185535808151e-15,1.56302649567166e-13,24.0660106007042
"203810_at",-1.298687,9.056269,-9.0354187782029,3.35594109000782e-15,1.59691974844367e-13,24.044025809398
"210321_at",-1.38889933333333,8.3262785,-9.03513961182853,3.36104423925802e-15,1.59795733722984e-13,24.0425293800107
"213071_at",-1.54955883333333,8.69596191666667,-9.0315540633402,3.42727955278356e-15,1.62803222891782e-13,24.0233103319284
"227372_s_at",1.20656866666666,8.5349665,9.03036899349719,3.44945593449875e-15,1.63714412516249e-13,24.0169584941695
"211343_s_at",-1.31789916666667,8.40125758333333,-9.03000414345198,3.45631217276251e-15,1.638975438385e-13,24.0150029704819
"202342_s_at",1.42263283333333,8.78573025,9.02914791497128,3.47245574338527e-15,1.64520379349731e-13,24.0104138125174
"205027_s_at",-1.6297865,7.45337725,-9.02777057817568,3.49858224171365e-15,1.65614704818782e-13,24.0030318180661
"223307_at",1.1336805,6.13501975,9.02434304790617,3.56445201166005e-15,1.68295694073846e-13,23.98466246708
"228728_at",-1.21560500000001,9.48560216666667,-9.01528812258607,3.74447412865867e-15,1.76338607221717e-13,23.9361400396143
"227614_at",1.32971316666667,6.82883491666667,9.01194378945661,3.81323035074272e-15,1.79267729515785e-13,23.9182210931432
"238877_at",-1.4440075,5.77949241666667,-9.0111834165141,3.82903758918431e-15,1.79856211502278e-13,23.9141471831524
"204825_at",1.61802149999999,6.76040691666667,9.01048183255436,3.84368058961066e-15,1.80389043980226e-13,23.9103883075868
"219288_at",1.12056233333333,8.75143516666667,9.00952612609323,3.86371729054833e-15,1.81173878954314e-13,23.9052680068118
"212488_at",1.56477349999999,9.61669891666667,9.00781280902395,3.89989845539603e-15,1.82557318534913e-13,23.8960889755064
"226322_at",-1.68684233333333,8.1168935,-9.00762467006719,3.90389201695059e-15,1.82587935010071e-13,23.8950810477636
"244787_at",-1.190341,5.39365583333333,-8.99636654284364,4.15043260054584e-15,1.93127576540293e-13,23.8347743084795
"225939_at",-1.07481516666667,5.63042908333333,-8.99527576421504,4.17512859727758e-15,1.94111527258632e-13,23.8289320447199
"228603_at",-1.041224,8.229509,-8.99012650141328,4.29370327034363e-15,1.9911639211708e-13,23.8013541179944
"219429_at",1.37753433333334,6.89524783333333,8.98785104986224,4.34716465885707e-15,2.01254214837435e-13,23.7891684094671
"223816_at",-1.8709955,7.31047341666667,-8.9842919802956,4.43211759190932e-15,2.0484026148575e-13,23.7701097045625
"227848_at",-2.27482816666667,9.21304558333333,-8.97775964123423,4.59236820570334e-15,2.11709723142353e-13,23.7351329076171
